date,enter_station,leave_station,sum_counts,rank
2017-01,西門,台北車站,254523,1
2017-01,台北車站,西門,235793,2
2017-01,市政府,台北車站,166078,3
2017-01,淡水,台北車站,160878,4
2017-01,台北車站,市政府,158670,5
2017-01,劍潭,台北車站,148335,6
2017-01,台北車站,淡水,144707,7
2017-01,台北101/世貿,台北車站,141303,8
2017-01,忠孝復興,台北車站,131033,9
2017-01,台北車站,忠孝復興,129590,10
2017-01,台北車站,台北101/世貿,129490,11
2017-01,台北車站,劍潭,118558,12
2017-01,忠孝敦化,台北車站,110349,13
2017-01,台北車站,忠孝敦化,108321,14
2017-01,中正紀念堂,台北車站,108204,15
2017-01,台北車站,中正紀念堂,108014,16
2017-01,公館,台北車站,104613,17
2017-01,台北車站,石牌,96720,18
2017-01,市政府,忠孝敦化,95782,19
2017-01,石牌,台北車站,94762,20
2017-01,台北車站,公館,93711,21
2017-01,台北車站,士林,92726,22
2017-01,台北車站,頂溪,92289,23
2017-01,忠孝敦化,市政府,91602,24
2017-01,頂溪,台北車站,90155,25
2017-01,忠孝新生,台北車站,90119,26
2017-01,台北車站,忠孝新生,90113,27
2017-01,士林,台北車站,89514,28
2017-01,新埔,BL板橋,86684,29
2017-01,市政府,西門,83977,30
2017-01,市政府,忠孝復興,81559,31
2017-01,西門,市政府,80121,32
2017-01,台北車站,圓山,79384,33
2017-01,圓山,台北車站,78061,34
2017-01,BL板橋,新埔,77269,35
2017-01,忠孝復興,市政府,75664,36
2017-01,台北車站,雙連,75080,37
2017-01,台北車站,中山,74799,38
2017-01,淡水,劍潭,74567,39
2017-01,雙連,台北車站,72586,40
2017-01,中山,台北車站,72022,41
2017-01,西門,BL板橋,71986,42
2017-01,古亭,台北車站,71829,43
2017-01,南港展覽館,市政府,70917,44
2017-01,台北車站,古亭,70331,45
2017-01,台北車站,新埔,69575,46
2017-01,台北車站,芝山,69207,47
2017-01,忠孝復興,西門,68735,48
2017-01,新埔,台北車站,68533,49
2017-01,台北車站,東門,68370,50
2017-02,西門,台北車站,279359,1
2017-02,台北車站,西門,262576,2
2017-02,市政府,台北車站,164508,3
2017-02,台北車站,市政府,162210,4
2017-02,劍潭,台北車站,146542,5
2017-02,淡水,台北車站,144829,6
2017-02,台北車站,淡水,143982,7
2017-02,台北車站,忠孝復興,129047,8
2017-02,忠孝復興,台北車站,126588,9
2017-02,台北101/世貿,台北車站,125657,10
2017-02,台北車站,劍潭,123745,11
2017-02,台北車站,台北101/世貿,123047,12
2017-02,台北車站,公館,116388,13
2017-02,公館,台北車站,115320,14
2017-02,台北車站,忠孝敦化,108837,15
2017-02,忠孝敦化,台北車站,108058,16
2017-02,台北車站,石牌,99678,17
2017-02,台北車站,中正紀念堂,97824,18
2017-02,台北車站,忠孝新生,96240,19
2017-02,中正紀念堂,台北車站,95516,20
2017-02,台北車站,士林,93606,21
2017-02,台北車站,頂溪,92957,22
2017-02,石牌,台北車站,92604,23
2017-02,忠孝新生,台北車站,91390,24
2017-02,市政府,忠孝敦化,90139,25
2017-02,市政府,西門,88565,26
2017-02,士林,台北車站,87486,27
2017-02,忠孝敦化,市政府,86404,28
2017-02,台北車站,圓山,86318,29
2017-02,頂溪,台北車站,84814,30
2017-02,西門,BL板橋,84586,31
2017-02,西門,市政府,82820,32
2017-02,圓山,台北車站,79526,33
2017-02,新埔,BL板橋,78784,34
2017-02,市政府,忠孝復興,75104,35
2017-02,BL板橋,西門,74817,36
2017-02,BL板橋,新埔,73041,37
2017-02,台北車站,新埔,72925,38
2017-02,台北車站,雙連,72061,39
2017-02,台北車站,中山,71954,40
2017-02,台北車站,國父紀念館,71685,41
2017-02,台北車站,古亭,70493,42
2017-02,忠孝復興,西門,70440,43
2017-02,忠孝復興,市政府,70162,44
2017-02,台北車站,芝山,69984,45
2017-02,台北車站,永安市場,69882,46
2017-02,台北車站,龍山寺,69606,47
2017-02,台北車站,BL板橋,68944,48
2017-02,新埔,台北車站,68825,49
2017-02,南港展覽館,市政府,68359,50
2017-03,西門,台北車站,239756,1
2017-03,台北車站,西門,224347,2
2017-03,市政府,台北車站,179035,3
2017-03,台北車站,市政府,173707,4
2017-03,劍潭,台北車站,159824,5
2017-03,淡水,台北車站,148670,6
2017-03,台北車站,忠孝復興,139924,7
2017-03,忠孝復興,台北車站,138629,8
2017-03,台北車站,淡水,136275,9
2017-03,台北車站,劍潭,132477,10
2017-03,台北101/世貿,台北車站,128009,11
2017-03,公館,台北車站,124912,12
2017-03,台北車站,台北101/世貿,122894,13
2017-03,忠孝敦化,台北車站,116541,14
2017-03,中正紀念堂,台北車站,115928,15
2017-03,台北車站,忠孝敦化,115842,16
2017-03,台北車站,公館,114072,17
2017-03,台北車站,中正紀念堂,110937,18
2017-03,台北車站,石牌,110406,19
2017-03,石牌,台北車站,107211,20
2017-03,忠孝新生,台北車站,103610,21
2017-03,台北車站,忠孝新生,101734,22
2017-03,士林,台北車站,98525,23
2017-03,台北車站,士林,93866,24
2017-03,台北車站,頂溪,93149,25
2017-03,市政府,忠孝敦化,92378,26
2017-03,忠孝敦化,市政府,88302,27
2017-03,頂溪,台北車站,88086,28
2017-03,新埔,BL板橋,87369,29
2017-03,台北車站,雙連,80433,30
2017-03,古亭,台北車站,80299,31
2017-03,台北車站,古亭,79685,32
2017-03,台北車站,新埔,79325,33
2017-03,台北車站,中山,79117,34
2017-03,BL板橋,新埔,78094,35
2017-03,市政府,西門,77769,36
2017-03,市政府,忠孝復興,77555,37
2017-03,中山,台北車站,76574,38
2017-03,西門,市政府,76500,39
2017-03,雙連,台北車站,76397,40
2017-03,南港展覽館,市政府,75399,41
2017-03,台北車站,芝山,75197,42
2017-03,台北車站,東門,75186,43
2017-03,新埔,台北車站,74517,44
2017-03,東門,台北車站,73789,45
2017-03,民權西路,台北車站,73533,46
2017-03,台北車站,國父紀念館,72887,47
2017-03,圓山,台北車站,72864,48
2017-03,台北車站,圓山,72819,49
2017-03,忠孝復興,市政府,72186,50
2017-04,西門,台北車站,249176,1
2017-04,台北車站,西門,236466,2
2017-04,市政府,台北車站,173240,3
2017-04,台北車站,市政府,169763,4
2017-04,淡水,台北車站,162736,5
2017-04,劍潭,台北車站,157623,6
2017-04,台北車站,淡水,155066,7
2017-04,台北車站,忠孝復興,132968,8
2017-04,台北車站,劍潭,132892,9
2017-04,忠孝復興,台北車站,132149,10
2017-04,台北101/世貿,台北車站,129917,11
2017-04,台北車站,台北101/世貿,127678,12
2017-04,忠孝敦化,台北車站,113818,13
2017-04,台北車站,忠孝敦化,112419,14
2017-04,公館,台北車站,109302,15
2017-04,台北車站,公館,106534,16
2017-04,中正紀念堂,台北車站,104936,17
2017-04,台北車站,石牌,103976,18
2017-04,台北車站,中正紀念堂,103191,19
2017-04,台北車站,士林,101704,20
2017-04,石牌,台北車站,99447,21
2017-04,士林,台北車站,98958,22
2017-04,台北車站,忠孝新生,95292,23
2017-04,台北車站,頂溪,93389,24
2017-04,忠孝新生,台北車站,93002,25
2017-04,頂溪,台北車站,88644,26
2017-04,市政府,忠孝敦化,88206,27
2017-04,忠孝敦化,市政府,85508,28
2017-04,新埔,BL板橋,85267,29
2017-04,圓山,台北車站,84463,30
2017-04,台北車站,圓山,83650,31
2017-04,市政府,西門,79531,32
2017-04,西門,市政府,77188,33
2017-04,台北車站,雙連,76709,34
2017-04,市政府,忠孝復興,76470,35
2017-04,BL板橋,新埔,76258,36
2017-04,台北車站,中山,75537,37
2017-04,台北車站,古亭,74998,38
2017-04,古亭,台北車站,74005,39
2017-04,雙連,台北車站,73815,40
2017-04,南港展覽館,市政府,73194,41
2017-04,台北車站,新埔,73157,42
2017-04,中山,台北車站,71962,43
2017-04,忠孝復興,市政府,71741,44
2017-04,台北車站,芝山,71270,45
2017-04,台北車站,國父紀念館,70329,46
2017-04,淡水,劍潭,70113,47
2017-04,台北車站,永安市場,69960,48
2017-04,台北車站,東門,69620,49
2017-04,新埔,台北車站,69041,50
2017-05,西門,台北車站,249608,1
2017-05,台北車站,西門,230571,2
2017-05,市政府,台北車站,174290,3
2017-05,台北車站,市政府,172534,4
2017-05,劍潭,台北車站,154825,5
2017-05,淡水,台北車站,153708,6
2017-05,台北車站,淡水,144971,7
2017-05,台北101/世貿,台北車站,141392,8
2017-05,台北車站,台北101/世貿,138504,9
2017-05,台北車站,忠孝復興,133884,10
2017-05,忠孝復興,台北車站,133189,11
2017-05,台北車站,劍潭,129456,12
2017-05,公館,台北車站,114484,13
2017-05,忠孝敦化,台北車站,114444,14
2017-05,台北車站,忠孝敦化,112812,15
2017-05,台北車站,公館,108455,16
2017-05,中正紀念堂,台北車站,107157,17
2017-05,台北車站,石牌,105387,18
2017-05,台北車站,中正紀念堂,105380,19
2017-05,台北車站,士林,102480,20
2017-05,石牌,台北車站,100938,21
2017-05,士林,台北車站,100272,22
2017-05,台北車站,頂溪,94064,23
2017-05,忠孝新生,台北車站,93531,24
2017-05,台北車站,忠孝新生,92949,25
2017-05,市政府,忠孝敦化,91162,26
2017-05,頂溪,台北車站,87278,27
2017-05,忠孝敦化,市政府,87072,28
2017-05,新埔,BL板橋,86940,29
2017-05,台北車站,雙連,79729,30
2017-05,BL板橋,新埔,79032,31
2017-05,市政府,忠孝復興,79012,32
2017-05,市政府,西門,78184,33
2017-05,台北車站,古亭,77099,34
2017-05,台北車站,中山,77027,35
2017-05,西門,市政府,76428,36
2017-05,雙連,台北車站,76383,37
2017-05,古亭,台北車站,76291,38
2017-05,圓山,台北車站,75654,39
2017-05,台北車站,新埔,75351,40
2017-05,台北車站,圓山,75251,41
2017-05,中山,台北車站,74395,42
2017-05,台北車站,芝山,73586,43
2017-05,忠孝復興,市政府,73304,44
2017-05,台北車站,國父紀念館,71919,45
2017-05,台北車站,東門,71910,46
2017-05,新埔,台北車站,71275,47
2017-05,芝山,台北車站,70626,48
2017-05,台北車站,永安市場,70123,49
2017-05,南港展覽館,市政府,70083,50
2017-06,西門,台北車站,245976,1
2017-06,台北車站,西門,233626,2
2017-06,市政府,台北車站,170571,3
2017-06,台北車站,市政府,168629,4
2017-06,劍潭,台北車站,134935,5
2017-06,忠孝復興,台北車站,130372,6
2017-06,台北車站,忠孝復興,128130,7
2017-06,淡水,台北車站,125185,8
2017-06,台北101/世貿,台北車站,119913,9
2017-06,台北車站,淡水,119080,10
2017-06,台北車站,劍潭,115433,11
2017-06,台北車站,台北101/世貿,114136,12
2017-06,台北車站,忠孝敦化,112384,13
2017-06,忠孝敦化,台北車站,112006,14
2017-06,公館,台北車站,104813,15
2017-06,中正紀念堂,台北車站,104739,16
2017-06,台北車站,中正紀念堂,102229,17
2017-06,台北車站,石牌,102177,18
2017-06,石牌,台北車站,98485,19
2017-06,台北車站,公館,96688,20
2017-06,市政府,忠孝敦化,93549,21
2017-06,台北車站,士林,93039,22
2017-06,士林,台北車站,91380,23
2017-06,忠孝敦化,市政府,91302,24
2017-06,忠孝新生,台北車站,91162,25
2017-06,台北車站,忠孝新生,88942,26
2017-06,台北車站,頂溪,88230,27
2017-06,新埔,BL板橋,85537,28
2017-06,頂溪,台北車站,82259,29
2017-06,市政府,西門,79487,30
2017-06,台北車站,雙連,79471,31
2017-06,西門,市政府,78508,32
2017-06,雙連,台北車站,77243,33
2017-06,市政府,忠孝復興,76691,34
2017-06,BL板橋,新埔,76367,35
2017-06,南港展覽館,市政府,75692,36
2017-06,台北車站,新埔,74889,37
2017-06,台北車站,古亭,73681,38
2017-06,古亭,台北車站,73637,39
2017-06,台北車站,中山,73633,40
2017-06,忠孝復興,市政府,73014,41
2017-06,中山,台北車站,71460,42
2017-06,新埔,台北車站,70434,43
2017-06,台北車站,芝山,69272,44
2017-06,台北車站,東門,69248,45
2017-06,台北車站,BL板橋,69103,46
2017-06,西門,BL板橋,67672,47
2017-06,台北車站,圓山,67306,48
2017-06,台北車站,國父紀念館,67167,49
2017-06,圓山,台北車站,67163,50
2017-07,西門,台北車站,271003,1
2017-07,台北車站,西門,254496,2
2017-07,市政府,台北車站,184432,3
2017-07,台北車站,市政府,183481,4
2017-07,忠孝復興,台北車站,144529,5
2017-07,台北101/世貿,台北車站,143907,6
2017-07,淡水,台北車站,143183,7
2017-07,台北車站,忠孝復興,141605,8
2017-07,劍潭,台北車站,140654,9
2017-07,台北車站,淡水,135922,10
2017-07,台北車站,台北101/世貿,135582,11
2017-07,忠孝敦化,台北車站,122403,12
2017-07,台北車站,忠孝敦化,122081,13
2017-07,台北車站,劍潭,121264,14
2017-07,台北車站,中正紀念堂,113409,15
2017-07,公館,台北車站,112794,16
2017-07,中正紀念堂,台北車站,112444,17
2017-07,台北車站,公館,107893,18
2017-07,台北車站,士林,107538,19
2017-07,台北車站,石牌,105787,20
2017-07,台北車站,忠孝新生,103823,21
2017-07,忠孝新生,台北車站,102206,22
2017-07,石牌,台北車站,100273,23
2017-07,台北車站,頂溪,98838,24
2017-07,忠孝敦化,市政府,97580,25
2017-07,市政府,忠孝敦化,97500,26
2017-07,士林,台北車站,96527,27
2017-07,頂溪,台北車站,92624,28
2017-07,新埔,BL板橋,89720,29
2017-07,市政府,西門,84505,30
2017-07,西門,市政府,83643,31
2017-07,台北車站,雙連,83281,32
2017-07,市政府,忠孝復興,81702,33
2017-07,BL板橋,新埔,80608,34
2017-07,台北車站,中山,80038,35
2017-07,忠孝復興,市政府,79905,36
2017-07,台北車站,圓山,79283,37
2017-07,雙連,台北車站,79234,38
2017-07,圓山,台北車站,78627,39
2017-07,台北車站,新埔,78577,40
2017-07,中山,台北車站,77019,41
2017-07,台北車站,古亭,76722,42
2017-07,古亭,台北車站,76255,43
2017-07,台北車站,BL板橋,75592,44
2017-07,新埔,台北車站,75054,45
2017-07,台北車站,國父紀念館,74629,46
2017-07,台北車站,永安市場,74122,47
2017-07,南港展覽館,市政府,74074,48
2017-07,台北車站,東門,73738,49
2017-07,台北車站,芝山,73405,50
2017-08,西門,台北車站,282453,1
2017-08,台北車站,西門,263266,2
2017-08,台北車站,市政府,194546,3
2017-08,市政府,台北車站,193632,4
2017-08,台北101/世貿,台北車站,161499,5
2017-08,台北車站,台北101/世貿,153326,6
2017-08,劍潭,台北車站,152627,7
2017-08,忠孝復興,台北車站,148475,8
2017-08,淡水,台北車站,146747,9
2017-08,台北車站,忠孝復興,145885,10
2017-08,台北車站,淡水,140270,11
2017-08,台北車站,劍潭,128904,12
2017-08,忠孝敦化,台北車站,125366,13
2017-08,台北車站,忠孝敦化,125334,14
2017-08,公館,台北車站,120381,15
2017-08,台北車站,中正紀念堂,117283,16
2017-08,台北車站,公館,116030,17
2017-08,中正紀念堂,台北車站,115779,18
2017-08,台北車站,石牌,108575,19
2017-08,台北車站,士林,108284,20
2017-08,台北車站,忠孝新生,105253,21
2017-08,忠孝新生,台北車站,104796,22
2017-08,石牌,台北車站,103703,23
2017-08,市政府,忠孝敦化,100663,24
2017-08,忠孝敦化,市政府,99630,25
2017-08,台北車站,頂溪,99050,26
2017-08,士林,台北車站,98858,27
2017-08,頂溪,台北車站,93054,28
2017-08,新埔,BL板橋,90986,29
2017-08,台北車站,中山,89285,30
2017-08,台北車站,雙連,88233,31
2017-08,市政府,西門,86926,32
2017-08,中山,台北車站,86060,33
2017-08,西門,市政府,85647,34
2017-08,市政府,忠孝復興,84878,35
2017-08,雙連,台北車站,84683,36
2017-08,忠孝復興,市政府,82801,37
2017-08,BL板橋,新埔,81378,38
2017-08,台北車站,新埔,81283,39
2017-08,台北車站,東門,79376,40
2017-08,台北車站,BL板橋,78750,41
2017-08,台北車站,芝山,78536,42
2017-08,台北車站,國父紀念館,78386,43
2017-08,台北車站,圓山,78011,44
2017-08,台北車站,古亭,77381,45
2017-08,東門,台北車站,76959,46
2017-08,圓山,台北車站,76725,47
2017-08,新埔,台北車站,76263,48
2017-08,古亭,台北車站,76242,49
2017-08,南港展覽館,市政府,75329,50
2017-09,西門,台北車站,221449,1
2017-09,台北車站,西門,210330,2
2017-09,市政府,台北車站,170516,3
2017-09,台北車站,市政府,168242,4
2017-09,劍潭,台北車站,135692,5
2017-09,淡水,台北車站,128928,6
2017-09,台北車站,忠孝復興,128021,7
2017-09,忠孝復興,台北車站,127545,8
2017-09,台北車站,淡水,125663,9
2017-09,台北101/世貿,台北車站,125314,10
2017-09,台北車站,台北101/世貿,121240,11
2017-09,台北車站,劍潭,116312,12
2017-09,台北車站,忠孝敦化,109085,13
2017-09,忠孝敦化,台北車站,108233,14
2017-09,公館,台北車站,107353,15
2017-09,中正紀念堂,台北車站,106363,16
2017-09,台北車站,中正紀念堂,104741,17
2017-09,台北車站,公館,102503,18
2017-09,台北車站,石牌,100748,19
2017-09,石牌,台北車站,96070,20
2017-09,忠孝新生,台北車站,95465,21
2017-09,台北車站,忠孝新生,94551,22
2017-09,市政府,忠孝敦化,88966,23
2017-09,台北車站,士林,87552,24
2017-09,台北車站,頂溪,87475,25
2017-09,士林,台北車站,87000,26
2017-09,忠孝敦化,市政府,86214,27
2017-09,新埔,BL板橋,83117,28
2017-09,頂溪,台北車站,80149,29
2017-09,台北車站,中山,77712,30
2017-09,台北車站,雙連,76455,31
2017-09,市政府,忠孝復興,75973,32
2017-09,西門,市政府,75777,33
2017-09,市政府,西門,75515,34
2017-09,BL板橋,新埔,75354,35
2017-09,台北車站,新埔,74447,36
2017-09,中山,台北車站,74076,37
2017-09,南港展覽館,市政府,73458,38
2017-09,台北車站,古亭,73295,39
2017-09,忠孝復興,市政府,72554,40
2017-09,古亭,台北車站,72409,41
2017-09,雙連,台北車站,72171,42
2017-09,圓山,台北車站,70369,43
2017-09,台北車站,圓山,69896,44
2017-09,台北車站,東門,69325,45
2017-09,台北車站,芝山,69306,46
2017-09,新埔,台北車站,68470,47
2017-09,台北車站,BL板橋,67974,48
2017-09,台北車站,國父紀念館,66338,49
2017-09,東門,台北車站,65991,50
2017-10,西門,台北車站,249954,1
2017-10,台北車站,西門,234967,2
2017-10,台北車站,市政府,193651,3
2017-10,市政府,台北車站,193403,4
2017-10,淡水,台北車站,154245,5
2017-10,劍潭,台北車站,151493,6
2017-10,台北車站,淡水,145032,7
2017-10,忠孝復興,台北車站,133309,8
2017-10,台北車站,忠孝復興,132625,9
2017-10,台北101/世貿,台北車站,132294,10
2017-10,台北車站,台北101/世貿,127782,11
2017-10,台北車站,劍潭,126942,12
2017-10,公館,台北車站,115494,13
2017-10,台北車站,公館,111327,14
2017-10,台北車站,忠孝敦化,110896,15
2017-10,忠孝敦化,台北車站,109834,16
2017-10,中正紀念堂,台北車站,107682,17
2017-10,台北車站,中正紀念堂,105960,18
2017-10,台北車站,石牌,102483,19
2017-10,石牌,台北車站,98384,20
2017-10,市政府,忠孝敦化,97319,21
2017-10,忠孝新生,台北車站,97036,22
2017-10,台北車站,士林,96984,23
2017-10,忠孝敦化,市政府,96237,24
2017-10,士林,台北車站,95982,25
2017-10,台北車站,忠孝新生,95576,26
2017-10,台北車站,頂溪,94104,27
2017-10,新埔,BL板橋,90037,28
2017-10,市政府,西門,90025,29
2017-10,西門,市政府,88450,30
2017-10,頂溪,台北車站,87701,31
2017-10,台北車站,中山,85003,32
2017-10,市政府,忠孝復興,84951,33
2017-10,忠孝復興,市政府,83239,34
2017-10,BL板橋,新埔,82597,35
2017-10,中山,台北車站,81145,36
2017-10,南港展覽館,市政府,76793,37
2017-10,圓山,台北車站,75805,38
2017-10,台北車站,雙連,75623,39
2017-10,台北車站,圓山,75379,40
2017-10,台北車站,古亭,74864,41
2017-10,台北車站,新埔,74386,42
2017-10,古亭,台北車站,74109,43
2017-10,台北車站,芝山,74056,44
2017-10,雙連,台北車站,71504,45
2017-10,台北車站,東門,71429,46
2017-10,台北車站,BL板橋,69713,47
2017-10,新埔,台北車站,69210,48
2017-10,芝山,台北車站,69135,49
2017-10,台北車站,永安市場,69132,50
2017-11,西門,台北車站,225940,1
2017-11,台北車站,西門,209976,2
2017-11,市政府,台北車站,174910,3
2017-11,台北車站,市政府,173114,4
2017-11,劍潭,台北車站,147069,5
2017-11,台北車站,忠孝復興,144247,6
2017-11,忠孝復興,台北車站,143234,7
2017-11,淡水,台北車站,133938,8
2017-11,台北車站,淡水,125849,9
2017-11,台北車站,劍潭,123163,10
2017-11,台北101/世貿,台北車站,116560,11
2017-11,台北車站,台北101/世貿,110504,12
2017-11,台北車站,忠孝敦化,110473,13
2017-11,忠孝敦化,台北車站,108092,14
2017-11,公館,台北車站,105546,15
2017-11,中正紀念堂,台北車站,104502,16
2017-11,台北車站,石牌,104348,17
2017-11,台北車站,中正紀念堂,102448,18
2017-11,石牌,台北車站,99207,19
2017-11,台北車站,士林,98409,20
2017-11,士林,台北車站,98275,21
2017-11,台北車站,公館,98233,22
2017-11,忠孝新生,台北車站,96238,23
2017-11,台北車站,忠孝新生,94810,24
2017-11,市政府,忠孝復興,91864,25
2017-11,市政府,忠孝敦化,90948,26
2017-11,忠孝敦化,市政府,89510,27
2017-11,新埔,BL板橋,89170,28
2017-11,台北車站,頂溪,87472,29
2017-11,忠孝復興,市政府,87390,30
2017-11,頂溪,台北車站,81041,31
2017-11,市政府,西門,80897,32
2017-11,BL板橋,新埔,80869,33
2017-11,西門,市政府,79298,34
2017-11,台北車站,芝山,78087,35
2017-11,南港展覽館,市政府,76483,36
2017-11,台北車站,中山,75891,37
2017-11,台北車站,雙連,75524,38
2017-11,台北車站,古亭,73820,39
2017-11,台北車站,新埔,73768,40
2017-11,中山,台北車站,73464,41
2017-11,圓山,台北車站,73424,42
2017-11,台北車站,BL板橋,73337,43
2017-11,芝山,台北車站,73282,44
2017-11,西門,BL板橋,73243,45
2017-11,古亭,台北車站,72970,46
2017-11,台北車站,圓山,72321,47
2017-11,台北車站,東門,71793,48
2017-11,雙連,台北車站,71304,49
2017-11,新埔,台北車站,68803,50
2017-12,西門,台北車站,274989,1
2017-12,台北車站,西門,268926,2
2017-12,台北車站,市政府,232699,3
2017-12,市政府,台北車站,232046,4
2017-12,台北車站,台北101/世貿,184191,5
2017-12,台北101/世貿,台北車站,181425,6
2017-12,劍潭,台北車站,173257,7
2017-12,淡水,台北車站,159925,8
2017-12,台北車站,忠孝復興,151881,9
2017-12,忠孝復興,台北車站,151392,10
2017-12,台北車站,淡水,148891,11
2017-12,台北車站,劍潭,143488,12
2017-12,台北車站,忠孝敦化,131394,13
2017-12,西門,BL板橋,130763,14
2017-12,台北車站,BL板橋,130142,15
2017-12,忠孝敦化,台北車站,129063,16
2017-12,公館,台北車站,128970,17
2017-12,台北車站,士林,121211,18
2017-12,新埔,BL板橋,119808,19
2017-12,中正紀念堂,台北車站,119554,20
2017-12,台北車站,公館,118378,21
2017-12,台北車站,中正紀念堂,117248,22
2017-12,BL板橋,台北車站,116419,23
2017-12,士林,台北車站,116108,24
2017-12,BL板橋,西門,116021,25
2017-12,忠孝敦化,市政府,116004,26
2017-12,忠孝新生,台北車站,113333,27
2017-12,市政府,忠孝敦化,113085,28
2017-12,台北車站,石牌,111758,29
2017-12,台北車站,忠孝新生,111581,30
2017-12,BL板橋,新埔,108388,31
2017-12,石牌,台北車站,108208,32
2017-12,西門,市政府,106138,33
2017-12,市政府,西門,104240,34
2017-12,市政府,BL板橋,99527,35
2017-12,台北車站,頂溪,99503,36
2017-12,忠孝復興,市政府,95558,37
2017-12,市政府,忠孝復興,93885,38
2017-12,頂溪,台北車站,93201,39
2017-12,台北車站,中山,87524,40
2017-12,南港展覽館,市政府,87499,41
2017-12,台北車站,新埔,83966,42
2017-12,古亭,台北車站,83821,43
2017-12,台北車站,芝山,83596,44
2017-12,BL板橋,市政府,83539,45
2017-12,BL板橋,海山,83435,46
2017-12,台北車站,東門,83341,47
2017-12,台北車站,雙連,82881,48
2017-12,台北車站,國父紀念館,82835,49
2017-12,中山,台北車站,82599,50
2018-01,西門,台北車站,253985,1
2018-01,台北車站,西門,230843,2
2018-01,市政府,台北車站,181216,3
2018-01,台北車站,市政府,178358,4
2018-01,台北101/世貿,台北車站,166839,5
2018-01,台北車站,台北101/世貿,153536,6
2018-01,劍潭,台北車站,147639,7
2018-01,忠孝復興,台北車站,139579,8
2018-01,淡水,台北車站,136408,9
2018-01,台北車站,忠孝復興,136151,10
2018-01,台北車站,淡水,128359,11
2018-01,台北車站,劍潭,122493,12
2018-01,忠孝敦化,台北車站,116564,13
2018-01,台北車站,忠孝敦化,115180,14
2018-01,台北車站,石牌,104900,15
2018-01,中正紀念堂,台北車站,104571,16
2018-01,台北車站,中正紀念堂,103566,17
2018-01,台北車站,士林,103298,18
2018-01,公館,台北車站,101918,19
2018-01,台北車站,忠孝新生,99894,20
2018-01,石牌,台北車站,99206,21
2018-01,忠孝新生,台北車站,98865,22
2018-01,士林,台北車站,97879,23
2018-01,市政府,忠孝敦化,95719,24
2018-01,台北車站,公館,95710,25
2018-01,台北車站,頂溪,93852,26
2018-01,忠孝敦化,市政府,91797,27
2018-01,新埔,BL板橋,90776,28
2018-01,頂溪,台北車站,85656,29
2018-01,市政府,西門,83983,30
2018-01,BL板橋,新埔,81989,31
2018-01,西門,市政府,81875,32
2018-01,市政府,忠孝復興,81391,33
2018-01,南港展覽館,市政府,80930,34
2018-01,台北車站,雙連,79692,35
2018-01,台北車站,中山,79135,36
2018-01,忠孝復興,市政府,77818,37
2018-01,中山,台北車站,76780,38
2018-01,台北車站,東門,75890,39
2018-01,台北車站,新埔,75736,40
2018-01,台北車站,古亭,75632,41
2018-01,雙連,台北車站,75251,42
2018-01,台北車站,國父紀念館,74955,43
2018-01,古亭,台北車站,74134,44
2018-01,台北車站,芝山,73825,45
2018-01,西門,BL板橋,72501,46
2018-01,東門,台北車站,72332,47
2018-01,市政府,南港展覽館,71642,48
2018-01,台北車站,圓山,71566,49
2018-01,台北車站,BL板橋,71293,50
2018-02,西門,台北車站,256909,1
2018-02,台北車站,西門,237154,2
2018-02,台北車站,市政府,158491,3
2018-02,市政府,台北車站,157730,4
2018-02,淡水,台北車站,145666,5
2018-02,台北車站,淡水,142544,6
2018-02,劍潭,台北車站,137736,7
2018-02,忠孝復興,台北車站,129465,8
2018-02,台北車站,忠孝復興,127980,9
2018-02,台北101/世貿,台北車站,127868,10
2018-02,台北車站,台北101/世貿,119485,11
2018-02,台北車站,劍潭,115152,12
2018-02,台北車站,士林,111876,13
2018-02,台北車站,忠孝敦化,104772,14
2018-02,忠孝敦化,台北車站,104455,15
2018-02,士林,台北車站,100693,16
2018-02,公館,台北車站,94966,17
2018-02,台北車站,中正紀念堂,94805,18
2018-02,中正紀念堂,台北車站,94734,19
2018-02,台北車站,公館,91778,20
2018-02,台北車站,頂溪,91726,21
2018-02,台北車站,石牌,90357,22
2018-02,台北車站,忠孝新生,89256,23
2018-02,市政府,忠孝敦化,88484,24
2018-02,忠孝新生,台北車站,88051,25
2018-02,忠孝敦化,市政府,85851,26
2018-02,石牌,台北車站,85840,27
2018-02,新埔,BL板橋,85365,28
2018-02,頂溪,台北車站,85107,29
2018-02,市政府,西門,81787,30
2018-02,市政府,忠孝復興,78116,31
2018-02,BL板橋,新埔,77431,32
2018-02,西門,市政府,77034,33
2018-02,忠孝復興,市政府,74838,34
2018-02,西門,BL板橋,73151,35
2018-02,台北車站,中山,72945,36
2018-02,台北車站,龍山寺,72180,37
2018-02,龍山寺,台北車站,71762,38
2018-02,台北車站,國父紀念館,71487,39
2018-02,台北車站,雙連,68641,40
2018-02,中山,台北車站,68444,41
2018-02,台北車站,永安市場,67192,42
2018-02,台北車站,芝山,66714,43
2018-02,南港展覽館,市政府,66599,44
2018-02,BL板橋,西門,66254,45
2018-02,台北車站,新埔,65536,46
2018-02,台北車站,東門,65290,47
2018-02,龍山寺,西門,65275,48
2018-02,忠孝復興,西門,64849,49
2018-02,台北車站,古亭,64789,50
2018-03,西門,台北車站,245168,1
